Ship_ID,Vessel_Name,Service,ETA,ATA,Berth,Side,NextPort,Delay,Size,Dwt,GT,Flag,Built_Year,Built_Month,Builder,Owner,Alternative_Fuel,SOx_Scrubber,Eco_Engine,Days_Before_ETA_Info,ETA_Year,ETA_Month,ETA_Day,ETA_Weekday,ETA_Hour,date,new_cases
PHOENIX J - 01N/01N,phoenix j,BGLP3N,2021-00,2021-01-16 06:30:00,SCT1,Starboard,Rotterdam,20129.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,13.0,2021,1,2,5,7,2021-00,367471.0
PHOENIX J - 02N/02N,phoenix j,BGLP3N,2021-03,2021-01-24 17:30:00,SCT1,Starboard,Rotterdam,2070.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,8.0,2021,1,23,5,7,2021-03,252117.0
PHOENIX J - 03N/03N,phoenix j,BGLP3N,2021-05,2021-02-06 16:20:00,SCT1,Starboard,Rotterdam,4879.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,9.0,2021,2,3,2,7,2021-05,128994.0
PHOENIX J - 04N/04N,phoenix j,BGLP3N,2021-07,2021-02-20 18:30:00,SCT1,Starboard,Rotterdam,6420.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,11.0,2021,2,16,1,7,2021-07,77654.0
PHOENIX J - 05N/05N,phoenix j,BGLP3N,2021-09,2021-02-26 19:50:00,SCT1,Starboard,Rotterdam,-3580.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,9.0,2021,3,1,0,7,2021-09,42339.0
PHOENIX J - 06N/06N,phoenix j,BGLP3N,2021-10,2021-03-13 22:28:00,SCT1,Starboard,Rotterdam,928.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,13.0,2021,3,13,5,7,2021-10,40544.0
PHOENIX J - 07N/07N,phoenix j,BGLP3N,2021-12,2021-04-06 17:10:00,SCT1,Portside,Rotterdam,20740.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,8.0,2021,3,23,1,7,2021-12,36818.0
PHOENIX J - 08N/08N,phoenix j,BGLP3N,2021-14,2021-04-14 00:39:00,SCT1,Starboard,Rotterdam,8229.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,8.0,2021,4,8,3,7,2021-14,10812.0
PHOENIX J - 09N/09N,phoenix j,BGLP3N,2021-16,2021-04-26 22:55:00,SCT1,Starboard,Rotterdam,8155.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,6.0,2021,4,21,2,7,2021-16,17383.0
PHOENIX J - 10N/10N,phoenix j,BGLP3N,2021-18,2021-05-16 02:26:00,SCT1,Portside,Rotterdam,18416.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,8.0,2021,5,3,0,7,2021-18,14747.0
PHOENIX J - 11N/11N,phoenix j,BGLP3N,2021-20,2021-05-22 20:20:00,SCT2,Starboard,Rotterdam,3650.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,5.0,2021,5,20,3,7,2021-20,11801.0
PHOENIX J - 12N/12N,phoenix j,BGLP3N,2021-22,2021-06-11 07:15:00,SCT1,Starboard,Rotterdam,12945.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,13.0,2021,6,2,2,7,2021-22,32865.0
PHOENIX J - 13N/13N,phoenix j,BGLP3N,2021-24,2021-06-22 09:56:00,SCT1,Starboard,Rotterdam,10226.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,10.0,2021,6,15,1,7,2021-24,64289.0
PHOENIX J - 14N/14N,phoenix j,BGLP3N,2021-26,2021-07-17 18:15:00,SCT1,Portside,Rotterdam,27285.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,9.0,2021,6,28,0,19,2021-26,171524.0
PHOENIX J - 16N/16N,phoenix j,BGLP3N,2021-30,2021-07-28 13:15:00,SCT3,Starboard,Rotterdam,-6135.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,8.0,2021,8,1,6,19,2021-30,184195.0
PHOENIX J - 17N/17N,phoenix j,BGLP3N,2021-31,2021-08-03 08:41:00,SCT4,Starboard,Rotterdam,-7099.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,9.0,2021,8,8,6,7,2021-31,190523.0
PHOENIX J - 18N/18N,phoenix j,BGLP3N,2021-33,2021-08-12 17:40:00,SCT4,Starboard,Rotterdam,-6590.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,12.0,2021,8,17,1,7,2021-33,226406.0
PHOENIX J - 21N/21N,phoenix j,BGLP3N,2021-37,2021-09-17 20:45:00,SCT4,Starboard,Rotterdam,75.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,13.0,2021,9,17,4,19,2021-37,205039.0
PHOENIX J - 22N/22N,phoenix j,BGLP3N,2021-39,2021-09-29 03:00:00,SCT4,Portside,Rotterdam,2610.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,7.0,2021,9,27,0,7,2021-39,237452.0
PHOENIX J - 39N/39N,phoenix j,BGLP3N,2020-41,2020-10-17 04:00:00,SCT1,Starboard,Dunkerque,4140.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,9.0,2020,10,14,2,7,2020-41,118845.0
PHOENIX J - 40N/40N,phoenix j,BGLP3N,2020-43,2020-10-25 17:26:00,SCT1,Starboard,Dunkerque,-4444.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,14.0,2020,10,28,2,19,2020-43,161214.0
PHOENIX J - 41N/41N,phoenix j,BGLP3N,2020-44,2020-11-06 18:00:00,SCT1,Starboard,Dunkerque,630.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,7.0,2020,11,6,4,7,2020-44,157296.0
PHOENIX J - 42N/42N,phoenix j,BGLP3N,2020-46,2020-11-17 19:30:00,SCT1,Starboard,Dunkerque,2160.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,11.0,2020,11,16,0,7,2020-46,142919.0
PHOENIX J - 43N/43N,phoenix j,BGLP3N,2020-47,2020-11-29 09:50:00,SCT1,Starboard,Cork,2751.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,12.0,2020,11,27,4,11,2020-47,105503.0
PHOENIX J - 45N/45N,phoenix j,BGLP3N,2020-50,2020-12-19 17:45:00,SCT1,Starboard,Dunkerque,4964.0,1036,13000,10350,Antigua & Barbuda,2010,9,CSC Jiangdong,Jungerhans & Co,0,0,0,11.0,2020,12,16,2,7,2020-50,191671.0
QUEBEC EXPRESS - V03/W03,quebec express,GEX2,2021-04,2021-01-26 15:05:00,SCT3,Starboard,Antwerpen,455.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,11.0,2021,1,26,1,7,2021-04,170326.0
QUEBEC EXPRESS - V07/W07,quebec express,GEX2,2021-08,2021-02-27 10:33:00,SCT2,Starboard,Antwerpen,5943.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,13.0,2021,2,23,1,7,2021-08,61249.0
QUEBEC EXPRESS - V11/W11,quebec express,GEX2,2021-12,2021-03-24 22:19:00,SCT3,Starboard,Antwerpen,679.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,14.0,2021,3,24,2,11,2021-12,36818.0
QUEBEC EXPRESS - V15/W15,quebec express,GEX2,2021-16,2021-04-20 06:24:00,SCT2,Starboard,Antwerpen,-66.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,15.0,2021,4,20,1,7,2021-16,17383.0
QUEBEC EXPRESS - V23/W23,quebec express,GEX2,2021-25,2021-06-22 07:00:00,SCT2,Starboard,Antwerpen,-30.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,12.0,2021,6,22,1,7,2021-25,102576.0
QUEBEC EXPRESS - V25/W25,quebec express,GEX2,2020-27,2020-07-07 06:46:00,SCT3,Starboard,Antwerpen,-14.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,3.0,2020,7,7,1,7,2020-27,4223.0
QUEBEC EXPRESS - V28/W28,quebec express,GEX2,2021-29,2021-07-20 07:30:00,SCT5,Starboard,Antwerpen,0.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,15.0,2021,7,20,1,7,2021-29,268123.0
QUEBEC EXPRESS - V29/W29,quebec express,GEX2,2020-31,2020-08-04 06:00:00,SCT3,Starboard,Antwerpen,-60.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,15.0,2020,8,4,1,7,2020-31,6265.0
QUEBEC EXPRESS - V32/W32,quebec express,GEX2,2021-33,2021-08-17 07:32:00,SCT3,Starboard,Antwerpen,2.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,12.0,2021,8,17,1,7,2021-33,226406.0
QUEBEC EXPRESS - V45/W45,quebec express,GEX2,2020-47,2020-11-26 09:10:00,SCT3,Starboard,Antwerpen,3010.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,14.0,2020,11,24,1,7,2020-47,105503.0
QUEBEC EXPRESS - V49/W49,quebec express,GEX2,2020-51,2020-12-30 01:00:00,SCT3,Starboard,Antwerpen,11160.0,4043,52600,42382,Bermuda,2006,5,CSBC (Kaohsiung),Hapag-Lloyd,0,0,1,37.0,2020,12,22,1,7,2020-51,249068.0
RAGNA - 20F/20F,ragna,UNIF,2021-20,2021-05-17 12:20:00,SCT1,Starboard,Belfast,290.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,2.0,2021,5,17,0,7,2021-20,11801.0
RAGNA - 21F/21F,ragna,UNIF,2021-20,2021-05-23 12:45:00,SCT4,Starboard,Belfast,-405.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,4.0,2021,5,23,6,19,2021-20,11801.0
RAGNA - 22F/22F,ragna,UNIF,2021-21,2021-06-01 01:30:00,SCT1,Starboard,Belfast,3090.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,10.0,2021,5,29,5,22,2021-21,21547.0
RAGNA - 23F/23F,ragna,UNIF,2021-22,2021-06-07 04:53:00,SCT1,Starboard,Belfast,2753.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,6.0,2021,6,5,5,7,2021-22,32865.0
RAGNA - 24F/24F,ragna,UNIF,2021-23,2021-06-13 15:00:00,SCT1,Starboard,Belfast,1170.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,8.0,2021,6,12,5,19,2021-23,48977.0
RAGNA - 25F/25F,ragna,UNIF,2021-24,2021-06-20 23:45:00,SCT1,Starboard,Belfast,1695.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,15.0,2021,6,19,5,19,2021-24,64289.0
RAGNA - 26F/26F,ragna,UNIF,2021-25,2021-06-27 16:30:00,SCT1,Starboard,Belfast,1260.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,17.0,2021,6,26,5,19,2021-25,102576.0
RAGNA - 27F/27F,ragna,UNIF,2021-26,2021-07-04 14:11:00,SCT1,Starboard,Belfast,971.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,9.0,2021,7,3,5,22,2021-26,171524.0
RAGNA - 28F/28F,ragna,UNIF,2021-27,2021-07-13 08:30:00,SCT4,Starboard,Belfast,3660.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,11.0,2021,7,10,5,19,2021-27,218994.0
RAGNA - 29F/29F,ragna,UNIF,2021-28,2021-07-19 16:15:00,SCT4,Starboard,Belfast,2535.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,13.0,2021,7,17,5,22,2021-28,316114.0
RAGNA - 30F/30F,ragna,UNIF,2021-29,2021-07-25 16:20:00,SCT4,Starboard,Belfast,1100.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,15.0,2021,7,24,5,22,2021-29,268123.0
RAGNA - 31F/31F,ragna,UNIF,2021-30,2021-08-01 21:19:00,SCT4,Starboard,Belfast,1399.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,12.0,2021,7,31,5,22,2021-30,184195.0
RAGNA - 32F/32F,ragna,UNIF,2021-31,2021-08-08 23:20:00,SCT4,Starboard,Belfast,1520.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,14.0,2021,8,7,5,22,2021-31,190523.0
RAGNA - 33F/33F,ragna,UNIF,2021-32,2021-08-17 06:30:00,SCT4,Starboard,Belfast,3390.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,16.0,2021,8,14,5,22,2021-32,199040.0
RAGNA - 34F/34F,ragna,UNIF,2021-34,2021-08-24 13:10:00,SCT4,Starboard,Belfast,-1100.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,5.0,2021,8,25,2,7,2021-34,239341.0
RAGNA - 35F/35F,ragna,UNIF,2021-34,2021-09-01 01:20:00,SCT4,Starboard,Belfast,4520.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,4.0,2021,8,28,5,22,2021-34,239341.0
RAGNA - 37F/37F,ragna,UNIF,2021-36,2021-09-13 10:10:00,SCT4,Starboard,Belfast,2170.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,7.0,2021,9,11,5,22,2021-36,249212.0
RAGNA - 38F/38F,ragna,UNIF,2021-37,2021-09-20 02:55:00,SCT4,Portside,Belfast,1735.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,9.0,2021,9,18,5,22,2021-37,205039.0
RAGNA - 39F/39F,ragna,UNIF,2021-38,2021-09-27 13:00:00,SCT4,Starboard,Belfast,2340.0,508,5202,3999,Germany,1998,1,J. J. Sietas,Jurgen Ohle,0,0,0,6.0,2021,9,25,5,22,2021-38,235567.0
REN JIAN 17 - X34/X34,ren jian 17,CULINES,2021-38,2021-09-27 04:08:00,SCT2,Starboard,Rotterdam,3398.0,4380,54327,42112,Peoples' Republic of China,2009,8,Daewoo (DSME),Quanzhou Ansheng,0,0,0,10.0,2021,9,24,4,19,2021-38,235567.0
REN JIAN 23 - X32/X32,ren jian 23,CULINES,2021-36,2021-09-08 03:30:00,SCT5,Starboard,Tilbury,-210.0,4275,51733,40487,Peoples' Republic of China,2009,5,Samsung HI,Quanzhou Ansheng,0,0,1,3.0,2021,9,8,2,7,2021-36,249212.0
ROTTERDAM STAR - O20/O20,rotterdam star,AL2,2021-20,2021-05-20 00:57:00,SCT3,Starboard,Rotterdam,3927.0,6494,72665,71786,Marshall Islands,2008,7,Koyo Dock,Chartworld Shipping,0,0,0,12.0,2021,5,17,0,7,2021-20,11801.0
ROTTERDAM STAR - O25/O25,rotterdam star,AL2,2021-25,2021-06-26 12:06:00,SCT2,Starboard,Rotterdam,7476.0,6494,72665,71786,Marshall Islands,2008,7,Koyo Dock,Chartworld Shipping,0,0,0,16.0,2021,6,21,0,7,2021-25,102576.0
ROTTERDAM STAR - O30/O30,rotterdam star,AL2,2021-30,2021-07-31 13:30:00,SCT3,Starboard,Le Havre,360.0,6494,72665,71786,Marshall Islands,2008,7,Koyo Dock,Chartworld Shipping,0,0,0,11.0,2021,7,31,5,7,2021-30,184195.0
ROTTERDAM STAR - O35/O35,rotterdam star,AL2,2021-36,2021-09-13 06:26:00,SCT2,Starboard,Le Havre,10016.0,6494,72665,71786,Marshall Islands,2008,7,Koyo Dock,Chartworld Shipping,0,0,0,12.0,2021,9,6,0,7,2021-36,249212.0
SAFMARINE BENGUELA - Q02/P02,safmarine benguela,ECU,2021-02,2021-01-14 17:35:00,SCT2,Portside,Antwerpen,635.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,15.0,2021,1,14,3,7,2021-02,324372.0
SAFMARINE BENGUELA - Q10/P10,safmarine benguela,ECU,2021-10,2021-03-12 02:45:00,SCT1,Starboard,Antwerpen,1185.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,14.0,2021,3,11,3,7,2021-10,40544.0
SAFMARINE BENGUELA - Q18/P18,safmarine benguela,ECU,2021-18,2021-05-06 06:40:00,SCT3,Starboard,Antwerpen,-20.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,11.0,2021,5,6,3,7,2021-18,14747.0
SAFMARINE BENGUELA - Q26/P26,safmarine benguela,ECU,2021-26,2021-07-01 10:25:00,SCT3,Starboard,Antwerpen,205.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,16.0,2021,7,1,3,7,2021-26,171524.0
SAFMARINE BENGUELA - Q31/P31,safmarine benguela,ECU,2020-30,2020-07-30 06:40:00,SCT2,Portside,Antwerpen,-50.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,15.0,2020,7,30,3,7,2020-30,5289.0
SAFMARINE BENGUELA - Q34/P34,safmarine benguela,ECU,2021-34,2021-08-26 05:30:00,SCT3,Portside,Antwerpen,-120.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,11.0,2021,8,26,3,7,2021-34,239341.0
SAFMARINE BENGUELA - Q39/P39,safmarine benguela,ECU,2020-38,2020-09-24 07:14:00,SCT3,Portside,Antwerpen,14.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,14.0,2020,9,24,3,7,2020-38,40773.0
SAFMARINE BENGUELA - Q47/P47,safmarine benguela,ECU,2020-46,2020-11-19 06:10:00,SCT1,Portside,Antwerpen,-50.0,3078,43127,35835,Hong Kong,2009,3,HHIC (Yeongdo),A.P. Moller,0,0,1,14.0,2020,11,19,3,7,2020-46,142919.0
SEAMAX GREENWICH - R34/S34,seamax greenwich,IPAK,2021-34,2021-08-25 19:20:00,SCT3,Starboard,Rotterdam,2870.0,8690,101848,88600,Marshall Islands,2004,11,Hyundai HI (Ulsan),MC Seamax Shipping,0,0,0,9.0,2021,8,23,0,19,2021-34,239341.0
SEASPAN HUDSON - E19/F19,seaspan hudson,FE4,2020-38,2020-09-20 18:00:00,SCT2,Starboard,Hamburg,-810.0,10100,119000,113042,Hong Kong,2015,2,Yangzi Xinfu SB,Atlas Corp (Seaspan),0,0,1,11.0,2020,9,21,0,7,2020-38,40773.0
SEASPAN ZAMBEZI - E06/F06,seaspan zambezi,FE4,2021-12,2021-04-02 03:17:00,SCT5,Starboard,Hamburg,5958.0,10100,119000,113042,Hong Kong,2014,6,Jiangsu New YZJ,Atlas Corp (Seaspan),0,1,1,14.0,2021,3,28,6,23,2021-12,36818.0
SEASPAN ZAMBEZI - E18/F18,seaspan zambezi,FE4,2020-35,2020-09-06 17:20:00,SCT2,Starboard,Hamburg,1310.0,10100,119000,113042,Hong Kong,2014,6,Jiangsu New YZJ,Atlas Corp (Seaspan),0,1,1,12.0,2020,9,5,5,19,2020-35,12832.0
SEASPAN ZAMBEZI - E28/F28,seaspan zambezi,FE4,2020-48,2020-12-12 00:28:00,SCT2,Starboard,Hamburg,13258.0,10100,119000,113042,Hong Kong,2014,6,Jiangsu New YZJ,Atlas Corp (Seaspan),0,1,1,18.0,2020,12,2,2,19,2020-48,106446.0
SONDERBORG - 13A/13A,sonderborg,ISX3,2021-15,2021-04-16 01:20:00,SCT1,Starboard,Rotterdam,2241.0,1085,14222,12514,Madeira,2012,11,Nanjing Yichun,TB Marine Hamburg,0,0,1,4.0,2021,4,14,2,11,2021-15,18450.0
SONDERBORG - 14A/14A,sonderborg,ISX3,2021-15,2021-04-23 05:06:00,SCT1,Starboard,Rotterdam,6336.0,1085,14222,12514,Madeira,2012,11,Nanjing Yichun,TB Marine Hamburg,0,0,1,9.0,2021,4,18,6,19,2021-15,18450.0
SONDERBORG - 17A/17A,sonderborg,ISX3,2021-17,2021-05-06 11:40:00,SCT1,Starboard,Rotterdam,11050.0,1085,14222,12514,Madeira,2012,11,Nanjing Yichun,TB Marine Hamburg,0,0,1,14.0,2021,4,28,2,19,2021-17,15388.0
SYMI I - R01/S01,symi i,EPIC1,2021-01,2021-01-04 15:45:00,SCT3,Starboard,Rotterdam,-225.0,8386,112160,94930,Liberia,2014,7,Hyundai Samho HI,Embiricos Group,0,0,1,11.0,2021,1,4,0,19,2021-01,418669.0
SYMI I - R29/S29,symi i,EPIC1,2020-29,2020-07-20 23:54:00,SCT3,Starboard,Rotterdam,264.0,8386,112160,94930,Liberia,2014,7,Hyundai Samho HI,Embiricos Group,0,0,1,11.0,2020,7,20,0,19,2020-29,4662.0
SYMI I - R37/S37,symi i,EPIC1,2020-37,2020-09-16 01:45:00,SCT2,Starboard,Rotterdam,1845.0,8386,112160,94930,Liberia,2014,7,Hyundai Samho HI,Embiricos Group,0,0,1,16.0,2020,9,14,0,19,2020-37,25814.0
SYMI I - R45/S45,symi i,EPIC1,2020-45,2020-11-10 02:31:00,SCT3,Starboard,Rotterdam,451.0,8386,112160,94930,Liberia,2014,7,Hyundai Samho HI,Embiricos Group,0,0,1,16.0,2020,11,9,0,19,2020-45,177534.0
TAYMA - E03/F03,tayma,FE4,2021-05,2021-03-07 05:15:00,SCT2,Starboard,Hamburg,39196.0,13470,145327,141077,Malta,2012,3,Samsung HI,Hapag-Lloyd,0,0,1,14.0,2021,2,7,6,23,2021-05,128994.0
TIHAMA - C09/D09,tihama,FE2,2021-13,2021-04-03 20:54:00,SCT5,Starboard,Hamburg,804.0,18800,199744,195636,Malta,2016,2,Hyundai HI (Ulsan),Hapag-Lloyd,0,0,1,14.0,2021,4,3,5,7,2021-13,26785.0
TIHAMA - C26/D26,tihama,FE2,2021-31,2021-08-08 02:19:00,SCT5,Starboard,Hamburg,3289.0,18800,199744,195636,Malta,2016,2,Hyundai HI (Ulsan),Hapag-Lloyd,0,0,1,12.0,2021,8,5,3,19,2021-31,190523.0
TIHAMA - C28/D28,tihama,FE2,2020-33,2020-08-22 04:48:00,SCT5,Starboard,Hamburg,2028.0,18800,199744,195636,Malta,2016,2,Hyundai HI (Ulsan),Hapag-Lloyd,0,0,1,16.0,2020,8,20,3,19,2020-33,7300.0
TIHAMA - C41/D41,tihama,FE2,2020-47,2020-11-28 03:10:00,SCT5,Starboard,Hamburg,1900.0,18800,199744,195636,Malta,2016,2,Hyundai HI (Ulsan),Hapag-Lloyd,0,0,1,12.0,2020,11,26,3,19,2020-47,105503.0
TORONTO EXPRESS - V01/W01,toronto express,GEX2,2021-02,2021-01-11 16:52:00,SCT3,Starboard,Antwerpen,-878.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,13.0,2021,1,12,1,7,2021-02,324372.0
TORONTO EXPRESS - V05/W05,toronto express,GEX2,2021-06,2021-02-09 07:15:00,SCT3,Starboard,Antwerpen,-15.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,15.0,2021,2,9,1,7,2021-06,92743.0
TORONTO EXPRESS - V09/W09,toronto express,GEX2,2021-10,2021-03-10 06:00:00,SCT2,Starboard,Antwerpen,1350.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,12.0,2021,3,9,1,7,2021-10,40544.0
TORONTO EXPRESS - V13/W13,toronto express,GEX2,2021-14,2021-04-06 05:30:00,SCT2,Starboard,Antwerpen,-120.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,12.0,2021,4,6,1,7,2021-14,10812.0
TORONTO EXPRESS - V17/W17,toronto express,GEX2,2021-18,2021-05-06 01:30:00,SCT2,Starboard,Antwerpen,2520.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,14.0,2021,5,4,1,7,2021-18,14747.0
TORONTO EXPRESS - V21/W21,toronto express,GEX2,2021-23,2021-06-08 06:38:00,SCT2,Starboard,Antwerpen,-52.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,9.0,2021,6,8,1,7,2021-23,48977.0
TORONTO EXPRESS - V27/W27,toronto express,GEX2,2020-29,2020-07-21 20:20:00,SCT3,Starboard,Antwerpen,800.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,11.0,2020,7,21,1,7,2020-29,4662.0
TORONTO EXPRESS - V31/W31,toronto express,GEX2,2020-33,2020-08-18 07:30:00,SCT3,Starboard,Antwerpen,30.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,13.0,2020,8,18,1,7,2020-33,7300.0
TORONTO EXPRESS - V35/W35,toronto express,GEX2,2020-37,2020-09-14 16:55:00,SCT3,Starboard,Antwerpen,-845.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,16.0,2020,9,15,1,7,2020-37,25814.0
TORONTO EXPRESS - V35/W35,toronto express,GEX2,2021-36,2021-09-07 07:30:00,SCT5,Starboard,Antwerpen,0.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,13.0,2021,9,7,1,7,2021-36,249212.0
TORONTO EXPRESS - V39/W39,toronto express,GEX2,2020-41,2020-10-13 15:13:00,SCT3,Starboard,Antwerpen,493.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,13.0,2020,10,13,1,7,2020-41,118845.0
TORONTO EXPRESS - V43/W43,toronto express,GEX2,2020-45,2020-11-10 22:00:00,SCT3,Starboard,Antwerpen,900.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,16.0,2020,11,10,1,7,2020-45,177534.0
TORONTO EXPRESS - V47/W47,toronto express,GEX2,2020-49,2020-12-12 01:25:00,SCT3,Starboard,Antwerpen,5425.0,4402,47828,55994,Bermuda,2003,6,Daewoo (DSME),Hapag-Lloyd,0,0,0,23.0,2020,12,8,1,7,2020-49,126739.0
